-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,0.0233434475958
-0.0,0.0559179410338
-0.0,0.0667439773679
-0.0,0.0559179410338
-0.0,0.0667439773679
-0.0,0.0559179410338
-0.0,0.0667439773679
-0.0,0.0667439773679
-0.0,0.0667439773679
-0.0,0.0667439773679
-0.0,0.0559179410338
-0.0,0.0450597777963
-0.0,0.0233434475958
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,0.0450597777963
-0.0,0.0884603112936
0.0450597777963,0.142719000578
0.13186083734,0.207835868001
0.186119541526,0.272952735424
0.196977704763,0.338069587946
0.196977704763,0.403186440468
0.196977704763,0.468303322792
0.186119541526,0.479129344225
0.164435341954,0.479129344225
0.153577163815,0.479129344225
0.142719000578,0.479129344225
0.13186083734,0.479129344225
0.121034801006,0.479129344225
0.13186083734,0.479129344225
0.121034801006,0.479129344225
0.13186083734,0.479129344225
0.121034801006,0.479129344225
0.13186083734,0.479129344225
0.121034801006,0.479129344225
0.13186083734,0.479129344225
0.142719000578,0.479129344225
0.153577163815,0.479129344225
0.164435341954,0.5008456707
0.164435341954,0.533388078213
0.164435341954,0.555104374886
0.164435341954,0.587678849697
0.164435341954,0.631079435349
0.164435341954,0.685338079929
0.164435341954,0.750454962254
0.164435341954,0.7938554883
0.142719000578,0.869830548763
0.0124852824956,0.924089252949
-0.0,0.967489778996
-0.0,0.989206075668
-0.0,0.989206075668
-0.0,0.989206075668
-0.0,0.97834789753
-0.0,0.945773422718
-0.0,0.91323107481
-0.0,0.869830548763
-0.0,0.815571844578
-0.0,0.750454962254
-0.0,0.728738665581
-0.0,0.707054436207
-0.0,0.685338079929
-0.0,0.576820731163
0.0124852824956,0.533388078213
0.0667439773679,0.522562026978
0.121034801006,0.5008456707
0.121034801006,0.479129344225
0.121034801006,0.435728818178
0.121034801006,0.414044618607
0.121034801006,0.381470113993
0.121034801006,0.348927766085
0.121034801006,0.305495113134
0.121034801006,0.251236408949
